machine_id,machine_type,timestamp,cycle,temperature_C,vibration_mm_s,pressure_psi,current_A,rpm,health_state,RUL,failure
M001,CNC_Lathe,2025-01-17 05:00:00,245,72.37,4.598,95.48,19.69,1369.5,Warning,54,0
M001,CNC_Lathe,2025-01-17 06:00:00,246,71.84,4.16,93.56,19.77,1331.0,Warning,53,0
M001,CNC_Lathe,2025-01-17 07:00:00,247,76.29,4.716,90.25,20.45,1403.7,Warning,52,0
M001,CNC_Lathe,2025-01-17 08:00:00,248,72.8,3.948,90.38,19.61,1355.2,Warning,51,0
M001,CNC_Lathe,2025-01-17 09:00:00,249,72.71,4.458,96.0,19.91,1362.9,Warning,50,0
M001,CNC_Lathe,2025-01-17 10:00:00,250,72.47,5.251,94.86,19.31,1363.4,Warning,49,0
M001,CNC_Lathe,2025-01-17 11:00:00,251,72.97,5.089,94.54,18.65,1380.5,Warning,48,0
M001,CNC_Lathe,2025-01-17 12:00:00,252,76.65,5.199,92.58,20.1,1350.3,Warning,47,0
M001,CNC_Lathe,2025-01-17 13:00:00,253,70.84,4.764,91.99,19.32,1322.8,Warning,46,0
M001,CNC_Lathe,2025-01-17 14:00:00,254,73.58,5.112,91.6,19.92,1350.7,Warning,45,0
M001,CNC_Lathe,2025-01-17 15:00:00,255,68.91,5.317,93.91,20.2,1413.5,Warning,44,0
M001,CNC_Lathe,2025-01-17 16:00:00,256,74.59,4.329,89.79,19.05,1361.9,Warning,43,0
M001,CNC_Lathe,2025-01-17 17:00:00,257,74.89,5.197,87.23,21.13,1347.4,Warning,42,0
M001,CNC_Lathe,2025-01-17 18:00:00,258,75.4,5.092,92.83,19.05,1373.5,Warning,41,0
M001,CNC_Lathe,2025-01-17 19:00:00,259,78.53,4.675,95.04,20.32,1352.5,Warning,40,0
M001,CNC_Lathe,2025-01-17 20:00:00,260,77.76,4.344,88.21,20.38,1342.9,Warning,39,0
M001,CNC_Lathe,2025-01-17 21:00:00,261,80.47,4.596,90.21,20.77,1388.1,Warning,38,0
M001,CNC_Lathe,2025-01-17 22:00:00,262,78.67,4.411,89.81,21.48,1381.5,Warning,37,0
M001,CNC_Lathe,2025-01-17 23:00:00,263,75.43,4.927,92.36,20.14,1375.9,Warning,36,0
M001,CNC_Lathe,2025-01-18 00:00:00,264,73.68,4.757,91.74,20.91,1335.1,Warning,35,0
M001,CNC_Lathe,2025-01-18 01:00:00,265,77.13,4.28,91.93,19.71,1352.0,Warning,34,0
M001,CNC_Lathe,2025-01-18 02:00:00,266,79.86,5.114,89.55,19.19,1362.7,Warning,33,0
M001,CNC_Lathe,2025-01-18 03:00:00,267,79.47,5.553,94.1,21.84,1399.6,Warning,32,0
M001,CNC_Lathe,2025-01-18 04:00:00,268,77.6,5.148,90.81,21.14,1332.8,Critical,31,0
M001,CNC_Lathe,2025-01-18 05:00:00,269,74.73,5.862,94.63,21.27,1343.8,Critical,30,0
M001,CNC_Lathe,2025-01-18 06:00:00,270,75.75,4.818,92.22,20.12,1312.3,Critical,29,0
M001,CNC_Lathe,2025-01-18 07:00:00,271,77.75,4.635,90.69,19.99,1318.4,Critical,28,0
M001,CNC_Lathe,2025-01-18 08:00:00,272,73.75,4.716,86.98,19.98,1333.9,Critical,27,0
M001,CNC_Lathe,2025-01-18 09:00:00,273,81.07,4.965,92.5,20.96,1341.6,Critical,26,0
M001,CNC_Lathe,2025-01-18 10:00:00,274,79.11,5.633,89.04,19.16,1384.8,Critical,25,0
M001,CNC_Lathe,2025-01-18 11:00:00,275,81.22,5.49,91.78,19.54,1309.2,Critical,24,0
M001,CNC_Lathe,2025-01-18 12:00:00,276,73.74,6.018,88.98,21.22,1347.2,Critical,23,0
M001,CNC_Lathe,2025-01-18 13:00:00,277,72.3,4.53,86.76,20.28,1309.6,Critical,22,0
M001,CNC_Lathe,2025-01-18 14:00:00,278,77.68,4.664,92.41,21.08,1305.3,Critical,21,0
M001,CNC_Lathe,2025-01-18 15:00:00,279,75.97,5.341,89.69,20.41,1347.5,Critical,20,0
M001,CNC_Lathe,2025-01-18 16:00:00,280,76.8,4.964,87.1,19.85,1331.6,Critical,19,0
M001,CNC_Lathe,2025-01-18 17:00:00,281,75.26,5.292,88.87,20.81,1320.7,Critical,18,0
M001,CNC_Lathe,2025-01-18 18:00:00,282,83.63,5.977,90.22,20.05,1329.7,Critical,17,0
M001,CNC_Lathe,2025-01-18 19:00:00,283,77.5,4.809,88.75,22.39,1323.4,Critical,16,0
M001,CNC_Lathe,2025-01-18 20:00:00,284,77.2,5.409,89.15,22.08,1301.0,Critical,15,0
M001,CNC_Lathe,2025-01-18 21:00:00,285,78.77,5.986,85.02,21.35,1320.8,Critical,14,0
M001,CNC_Lathe,2025-01-18 22:00:00,286,76.0,5.175,94.23,21.71,1317.0,Critical,13,0
M001,CNC_Lathe,2025-01-18 23:00:00,287,80.36,5.715,84.33,20.95,1332.3,Critical,12,0
M001,CNC_Lathe,2025-01-19 00:00:00,288,76.24,5.531,91.87,20.41,1347.2,Critical,11,0
M001,CNC_Lathe,2025-01-19 01:00:00,289,80.03,6.613,87.27,22.42,1337.4,Critical,10,0
M001,CNC_Lathe,2025-01-19 02:00:00,290,77.3,5.926,89.06,21.7,1317.2,Critical,9,0
M001,CNC_Lathe,2025-01-19 03:00:00,291,75.49,5.246,88.82,21.69,1301.5,Critical,8,0
M001,CNC_Lathe,2025-01-19 04:00:00,292,80.93,6.391,89.74,21.58,1320.5,Critical,7,0
M001,CNC_Lathe,2025-01-19 05:00:00,293,81.58,6.652,90.34,22.9,1280.4,Critical,6,0
M001,CNC_Lathe,2025-01-19 06:00:00,294,77.94,5.898,82.51,21.81,1324.4,Critical,5,0
M001,CNC_Lathe,2025-01-19 07:00:00,295,82.78,6.11,84.46,21.83,1323.4,Critical,4,0
M001,CNC_Lathe,2025-01-19 08:00:00,296,85.39,6.667,89.1,20.78,1285.0,Critical,3,0
M001,CNC_Lathe,2025-01-19 09:00:00,297,82.72,6.353,89.81,21.2,1350.8,Critical,2,0
M001,CNC_Lathe,2025-01-19 10:00:00,298,87.18,5.733,92.45,22.95,1353.5,Critical,1,0
M001,CNC_Lathe,2025-01-19 11:00:00,299,84.15,6.681,92.29,21.9,1303.4,Critical,0,1
M002,Hydraulic_Press,2025-01-06 01:00:00,1,61.81,1.89,90.66,15.26,1439.4,Healthy,193,0
M002,Hydraulic_Press,2025-01-06 02:00:00,2,61.62,1.831,91.84,15.07,1447.7,Healthy,192,0
M002,Hydraulic_Press,2025-01-06 03:00:00,3,63.32,1.88,91.48,14.7,1448.1,Healthy,191,0
M002,Hydraulic_Press,2025-01-06 04:00:00,4,62.7,1.91,88.05,15.8,1437.2,Healthy,190,0
M002,Hydraulic_Press,2025-01-06 05:00:00,5,62.96,1.908,92.04,16.19,1430.7,Healthy,189,0
M002,Hydraulic_Press,2025-01-06 06:00:00,6,61.97,1.927,88.87,15.63,1462.7,Healthy,188,0
M002,Hydraulic_Press,2025-01-06 07:00:00,7,63.18,1.931,92.59,14.86,1451.0,Healthy,187,0
M002,Hydraulic_Press,2025-01-06 08:00:00,8,61.88,1.997,87.78,15.31,1455.1,Healthy,186,0
M002,Hydraulic_Press,2025-01-06 09:00:00,9,61.68,1.845,90.55,15.7,1434.6,Healthy,185,0
M002,Hydraulic_Press,2025-01-06 10:00:00,10,61.76,2.02,90.12,15.01,1461.0,Healthy,184,0
M002,Hydraulic_Press,2025-01-06 11:00:00,11,62.13,2.01,89.54,15.26,1464.2,Healthy,183,0
M002,Hydraulic_Press,2025-01-06 12:00:00,12,62.4,1.983,90.43,16.11,1473.6,Healthy,182,0
M002,Hydraulic_Press,2025-01-06 13:00:00,13,61.29,1.96,89.31,15.4,1451.1,Healthy,181,0
M002,Hydraulic_Press,2025-01-06 14:00:00,14,61.57,2.013,90.84,15.21,1443.5,Healthy,180,0
M002,Hydraulic_Press,2025-01-06 15:00:00,15,62.76,1.948,90.34,14.19,1450.3,Healthy,179,0
M002,Hydraulic_Press,2025-01-06 16:00:00,16,61.18,1.887,88.43,14.75,1468.6,Healthy,178,0
M002,Hydraulic_Press,2025-01-06 17:00:00,17,62.3,1.868,91.26,15.17,1481.6,Healthy,177,0
M002,Hydraulic_Press,2025-01-06 18:00:00,18,62.35,1.944,91.99,15.96,1438.9,Healthy,176,0
M002,Hydraulic_Press,2025-01-06 19:00:00,19,62.2,2.035,91.75,15.75,1429.5,Healthy,175,0
M002,Hydraulic_Press,2025-01-06 20:00:00,20,64.17,1.831,90.82,15.26,1436.9,Healthy,174,0
M002,Hydraulic_Press,2025-01-06 21:00:00,21,61.21,1.733,90.71,14.71,1433.0,Healthy,173,0
M002,Hydraulic_Press,2025-01-06 22:00:00,22,62.4,1.644,91.7,14.36,1448.9,Healthy,172,0
M002,Hydraulic_Press,2025-01-06 23:00:00,23,62.64,1.961,90.47,16.13,1453.3,Healthy,171,0
M002,Hydraulic_Press,2025-01-07 00:00:00,24,63.68,1.835,90.71,15.94,1446.5,Healthy,170,0
M002,Hydraulic_Press,2025-01-07 01:00:00,25,62.81,2.006,89.42,14.46,1453.9,Healthy,169,0
M002,Hydraulic_Press,2025-01-07 02:00:00,26,63.61,1.772,91.54,15.59,1415.9,Healthy,168,0
M002,Hydraulic_Press,2025-01-07 03:00:00,27,61.69,1.868,90.26,15.02,1438.1,Healthy,167,0
M002,Hydraulic_Press,2025-01-07 04:00:00,28,64.29,1.897,89.49,15.3,1458.1,Healthy,166,0
M002,Hydraulic_Press,2025-01-07 05:00:00,29,62.67,1.887,89.56,15.06,1441.1,Healthy,165,0
M002,Hydraulic_Press,2025-01-07 06:00:00,30,62.96,1.808,91.12,15.89,1454.9,Healthy,164,0
M002,Hydraulic_Press,2025-01-07 07:00:00,31,62.25,1.778,92.9,14.85,1462.8,Healthy,163,0
M002,Hydraulic_Press,2025-01-07 08:00:00,32,63.26,1.884,90.14,14.59,1455.0,Healthy,162,0
M002,Hydraulic_Press,2025-01-07 09:00:00,33,63.24,1.799,90.3,15.34,1458.8,Healthy,161,0
M002,Hydraulic_Press,2025-01-07 10:00:00,34,62.63,1.745,89.74,15.41,1462.7,Healthy,160,0
M002,Hydraulic_Press,2025-01-07 11:00:00,35,62.01,2.126,87.69,15.09,1448.8,Healthy,159,0
M002,Hydraulic_Press,2025-01-07 12:00:00,36,62.42,1.784,91.2,15.47,1450.8,Healthy,158,0
M002,Hydraulic_Press,2025-01-07 13:00:00,37,62.95,1.865,88.11,15.03,1452.4,Healthy,157,0
M002,Hydraulic_Press,2025-01-07 14:00:00,38,62.79,1.912,91.35,15.09,1450.4,Healthy,156,0
M002,Hydraulic_Press,2025-01-07 15:00:00,39,63.19,1.899,88.67,14.94,1462.5,Healthy,155,0
M002,Hydraulic_Press,2025-01-07 16:00:00,40,64.02,2.025,90.88,14.84,1450.0,Healthy,154,0
M002,Hydraulic_Press,2025-01-07 17:00:00,41,64.18,1.969,90.22,15.57,1431.0,Healthy,153,0
M002,Hydraulic_Press,2025-01-07 18:00:00,42,61.93,1.799,91.24,15.61,1447.7,Healthy,152,0
M002,Hydraulic_Press,2025-01-07 19:00:00,43,61.75,1.906,89.8,15.0,1455.1,Healthy,151,0
M002,Hydraulic_Press,2025-01-07 20:00:00,44,61.86,1.751,88.52,14.68,1453.8,Healthy,150,0
M002,Hydraulic_Press,2025-01-07 21:00:00,45,62.77,1.918,91.41,15.8,1441.2,Healthy,149,0
M002,Hydraulic_Press,2025-01-07 22:00:00,46,63.03,1.75,92.6,14.82,1439.4,Healthy,148,0
M002,Hydraulic_Press,2025-01-07 23:00:00,47,62.03,1.755,90.58,15.41,1447.2,Healthy,147,0
M002,Hydraulic_Press,2025-01-08 00:00:00,48,61.08,2.106,91.36,16.37,1438.0,Healthy,146,0
M002,Hydraulic_Press,2025-01-08 01:00:00,49,63.58,1.986,90.1,15.88,1444.0,Healthy,145,0
M002,Hydraulic_Press,2025-01-08 02:00:00,50,62.26,1.56,91.15,14.79,1441.8,Healthy,144,0
M002,Hydraulic_Press,2025-01-08 03:00:00,51,61.6,1.871,91.2,15.32,1460.7,Healthy,143,0
M002,Hydraulic_Press,2025-01-08 04:00:00,52,63.89,1.871,89.81,15.7,1465.6,Healthy,142,0
M002,Hydraulic_Press,2025-01-08 05:00:00,53,63.36,1.812,91.17,15.36,1465.8,Healthy,141,0
M002,Hydraulic_Press,2025-01-08 06:00:00,54,62.05,1.741,91.57,14.3,1439.1,Healthy,140,0
M002,Hydraulic_Press,2025-01-08 07:00:00,55,61.6,1.805,89.41,15.81,1462.4,Healthy,139,0
M002,Hydraulic_Press,2025-01-08 08:00:00,56,62.37,2.021,88.94,14.84,1463.0,Healthy,138,0
M002,Hydraulic_Press,2025-01-08 09:00:00,57,63.2,1.862,88.83,15.9,1424.2,Healthy,137,0
M002,Hydraulic_Press,2025-01-08 10:00:00,58,62.02,1.93,93.24,15.47,1457.3,Healthy,136,0
M002,Hydraulic_Press,2025-01-08 11:00:00,59,62.05,1.964,90.69,14.68,1461.9,Healthy,135,0
M002,Hydraulic_Press,2025-01-08 12:00:00,60,63.59,1.988,90.58,14.94,1415.4,Healthy,134,0
M002,Hydraulic_Press,2025-01-08 13:00:00,61,62.78,2.016,92.03,15.65,1448.9,Healthy,133,0
M002,Hydraulic_Press,2025-01-08 14:00:00,62,63.71,2.0,89.9,15.59,1442.0,Healthy,132,0
M002,Hydraulic_Press,2025-01-08 15:00:00,63,63.16,1.778,88.7,15.74,1464.1,Healthy,131,0
M002,Hydraulic_Press,2025-01-08 16:00:00,64,63.26,1.916,86.95,15.29,1456.9,Healthy,130,0
M002,Hydraulic_Press,2025-01-08 17:00:00,65,62.09,1.836,92.7,15.3,1456.9,Healthy,129,0
M002,Hydraulic_Press,2025-01-08 18:00:00,66,63.4,1.807,90.82,15.85,1477.3,Healthy,128,0
M002,Hydraulic_Press,2025-01-08 19:00:00,67,62.66,1.884,90.94,15.42,1470.8,Healthy,127,0
M002,Hydraulic_Press,2025-01-08 20:00:00,68,61.63,1.88,88.86,14.92,1455.7,Healthy,126,0
M002,Hydraulic_Press,2025-01-08 21:00:00,69,63.43,1.843,91.69,15.76,1479.1,Healthy,125,0
M002,Hydraulic_Press,2025-01-08 22:00:00,70,62.69,1.844,89.03,14.88,1468.8,Healthy,124,0
M002,Hydraulic_Press,2025-01-08 23:00:00,71,61.11,2.029,89.23,15.05,1447.8,Healthy,123,0
M002,Hydraulic_Press,2025-01-09 00:00:00,72,61.92,2.001,93.25,15.06,1443.6,Healthy,122,0
M002,Hydraulic_Press,2025-01-09 01:00:00,73,62.46,1.962,90.3,15.87,1467.2,Healthy,121,0
M002,Hydraulic_Press,2025-01-09 02:00:00,74,61.44,1.96,92.81,15.12,1445.6,Healthy,120,0
M002,Hydraulic_Press,2025-01-09 03:00:00,75,62.09,1.857,88.03,14.79,1451.2,Healthy,119,0
M002,Hydraulic_Press,2025-01-09 04:00:00,76,64.14,1.846,89.57,16.0,1433.4,Healthy,118,0
M002,Hydraulic_Press,2025-01-09 05:00:00,77,60.96,1.825,89.54,14.62,1448.1,Healthy,117,0
M002,Hydraulic_Press,2025-01-09 06:00:00,78,63.57,1.779,90.66,15.48,1448.8,Healthy,116,0
M002,Hydraulic_Press,2025-01-09 07:00:00,79,62.81,1.927,89.31,15.92,1468.8,Healthy,115,0
M002,Hydraulic_Press,2025-01-09 08:00:00,80,63.81,2.009,88.17,15.69,1459.9,Healthy,114,0
M002,Hydraulic_Press,2025-01-09 09:00:00,81,61.09,1.886,90.95,15.99,1460.9,Healthy,113,0
M002,Hydraulic_Press,2025-01-09 10:00:00,82,61.76,2.077,90.6,15.22,1445.1,Healthy,112,0
M002,Hydraulic_Press,2025-01-09 11:00:00,83,61.0,1.897,91.28,15.17,1456.4,Healthy,111,0
M002,Hydraulic_Press,2025-01-09 12:00:00,84,61.76,1.894,91.01,15.4,1426.0,Healthy,110,0
M002,Hydraulic_Press,2025-01-09 13:00:00,85,62.18,2.075,89.79,15.33,1448.7,Healthy,109,0
M002,Hydraulic_Press,2025-01-09 14:00:00,86,64.19,2.037,91.74,14.93,1455.4,Healthy,108,0
M002,Hydraulic_Press,2025-01-09 15:00:00,87,63.19,1.838,89.23,16.0,1445.5,Healthy,107,0
M002,Hydraulic_Press,2025-01-09 16:00:00,88,64.24,2.007,91.14,15.5,1429.0,Healthy,106,0
M002,Hydraulic_Press,2025-01-09 17:00:00,89,62.83,2.049,91.55,15.38,1475.7,Healthy,105,0
M002,Hydraulic_Press,2025-01-09 18:00:00,90,62.44,1.846,90.76,15.63,1424.3,Healthy,104,0
M002,Hydraulic_Press,2025-01-09 19:00:00,91,62.91,1.989,90.13,15.76,1459.7,Healthy,103,0
M002,Hydraulic_Press,2025-01-09 20:00:00,92,64.76,1.833,91.78,14.91,1425.8,Healthy,102,0
M002,Hydraulic_Press,2025-01-09 21:00:00,93,60.59,1.961,90.81,15.13,1423.4,Healthy,101,0
M002,Hydraulic_Press,2025-01-09 22:00:00,94,61.93,1.908,91.72,15.31,1453.8,Healthy,100,0
M002,Hydraulic_Press,2025-01-09 23:00:00,95,62.25,2.083,89.0,15.04,1442.7,Healthy,99,0
M002,Hydraulic_Press,2025-01-10 00:00:00,96,63.17,1.804,90.74,15.39,1439.6,Healthy,98,0
M002,Hydraulic_Press,2025-01-10 01:00:00,97,62.95,1.807,88.86,15.36,1425.2,Healthy,97,0
M002,Hydraulic_Press,2025-01-10 02:00:00,98,60.48,1.961,92.11,15.13,1440.0,Healthy,96,0
M002,Hydraulic_Press,2025-01-10 03:00:00,99,63.63,1.793,88.49,15.6,1450.2,Healthy,95,0
M002,Hydraulic_Press,2025-01-10 04:00:00,100,63.69,1.694,88.43,15.33,1456.3,Healthy,94,0
M002,Hydraulic_Press,2025-01-10 05:00:00,101,63.47,1.925,90.78,15.16,1473.9,Healthy,93,0
M002,Hydraulic_Press,2025-01-10 06:00:00,102,61.52,1.944,89.05,15.53,1434.5,Healthy,92,0
M002,Hydraulic_Press,2025-01-10 07:00:00,103,63.37,1.919,93.15,15.21,1456.4,Healthy,91,0
M002,Hydraulic_Press,2025-01-10 08:00:00,104,61.84,1.879,90.69,14.71,1428.8,Healthy,90,0
M002,Hydraulic_Press,2025-01-10 09:00:00,105,63.22,1.893,89.64,15.03,1439.6,Healthy,89,0
M002,Hydraulic_Press,2025-01-10 10:00:00,106,62.74,1.952,87.39,15.89,1470.2,Healthy,88,0
M002,Hydraulic_Press,2025-01-10 11:00:00,107,60.29,2.016,92.11,15.32,1430.6,Healthy,87,0
M002,Hydraulic_Press,2025-01-10 12:00:00,108,63.64,1.883,91.36,16.21,1453.8,Healthy,86,0
M002,Hydraulic_Press,2025-01-10 13:00:00,109,61.71,1.874,89.35,15.49,1438.0,Healthy,85,0
M002,Hydraulic_Press,2025-01-10 14:00:00,110,62.15,1.779,90.33,15.39,1409.8,Healthy,84,0
M002,Hydraulic_Press,2025-01-10 15:00:00,111,62.88,1.903,89.38,16.13,1464.4,Healthy,83,0
M002,Hydraulic_Press,2025-01-10 16:00:00,112,61.53,1.991,92.4,15.37,1455.5,Healthy,82,0
M002,Hydraulic_Press,2025-01-10 17:00:00,113,62.96,1.699,90.25,15.22,1471.5,Healthy,81,0
M002,Hydraulic_Press,2025-01-10 18:00:00,114,62.96,1.878,90.4,15.73,1447.3,Healthy,80,0
M002,Hydraulic_Press,2025-01-10 19:00:00,115,61.92,1.88,91.94,15.52,1450.7,Healthy,79,0
M002,Hydraulic_Press,2025-01-10 20:00:00,116,62.81,1.852,90.24,15.05,1445.6,Healthy,78,0
M002,Hydraulic_Press,2025-01-10 21:00:00,117,63.97,1.8,89.5,14.82,1428.0,Healthy,77,0
M002,Hydraulic_Press,2025-01-10 22:00:00,118,62.44,1.846,93.17,15.21,1469.4,Healthy,76,0
M002,Hydraulic_Press,2025-01-10 23:00:00,119,63.59,1.887,93.7,15.43,1472.7,Healthy,75,0
M002,Hydraulic_Press,2025-01-11 00:00:00,120,64.02,1.949,91.66,15.57,1432.9,Healthy,74,0
M002,Hydraulic_Press,2025-01-11 01:00:00,121,62.68,2.015,92.82,15.03,1458.0,Healthy,73,0
M002,Hydraulic_Press,2025-01-11 02:00:00,122,62.77,1.896,91.07,15.41,1458.2,Healthy,72,0
M002,Hydraulic_Press,2025-01-11 03:00:00,123,64.06,1.986,91.0,16.07,1466.7,Healthy,71,0
M002,Hydraulic_Press,2025-01-11 04:00:00,124,62.53,1.786,89.05,15.69,1440.6,Healthy,70,0
M002,Hydraulic_Press,2025-01-11 05:00:00,125,61.61,1.832,89.5,15.66,1447.7,Healthy,69,0
M002,Hydraulic_Press,2025-01-11 06:00:00,126,61.25,1.911,90.87,15.13,1467.4,Healthy,68,0
M002,Hydraulic_Press,2025-01-11 07:00:00,127,62.2,2.018,91.43,15.69,1433.6,Healthy,67,0
M002,Hydraulic_Press,2025-01-11 08:00:00,128,62.72,1.902,88.4,15.76,1437.8,Healthy,66,0
M002,Hydraulic_Press,2025-01-11 09:00:00,129,62.01,1.806,91.58,14.71,1459.3,Healthy,65,0
M002,Hydraulic_Press,2025-01-11 10:00:00,130,63.67,1.961,91.6,15.62,1435.8,Healthy,64,0
M002,Hydraulic_Press,2025-01-11 11:00:00,131,64.06,1.862,90.43,15.19,1457.4,Healthy,63,0
M002,Hydraulic_Press,2025-01-11 12:00:00,132,62.08,1.914,88.68,15.79,1460.1,Healthy,62,0
M002,Hydraulic_Press,2025-01-11 13:00:00,133,62.33,1.861,91.5,15.04,1451.9,Healthy,61,0
M002,Hydraulic_Press,2025-01-11 14:00:00,134,63.78,1.826,91.08,15.45,1448.6,Healthy,60,0
M002,Hydraulic_Press,2025-01-11 15:00:00,135,62.12,2.029,89.64,14.6,1459.7,Healthy,59,0
M002,Hydraulic_Press,2025-01-11 16:00:00,136,61.42,1.977,92.53,15.57,1466.1,Healthy,58,0
M002,Hydraulic_Press,2025-01-11 17:00:00,137,65.05,2.153,93.16,16.2,1440.2,Warning,57,0
M002,Hydraulic_Press,2025-01-11 18:00:00,138,63.77,2.017,88.1,15.51,1469.8,Warning,56,0
M002,Hydraulic_Press,2025-01-11 19:00:00,139,64.06,2.045,89.01,15.81,1443.6,Warning,55,0
M002,Hydraulic_Press,2025-01-11 20:00:00,140,65.01,2.295,90.5,15.11,1437.2,Warning,54,0
M002,Hydraulic_Press,2025-01-11 21:00:00,141,66.33,2.314,91.43,15.29,1503.7,Warning,53,0
M002,Hydraulic_Press,2025-01-11 22:00:00,142,62.09,2.413,86.64,16.24,1426.7,Warning,52,0
M002,Hydraulic_Press,2025-01-11 23:00:00,143,64.66,2.459,90.5,15.93,1440.4,Warning,51,0
M002,Hydraulic_Press,2025-01-12 00:00:00,144,65.16,2.401,88.2,15.59,1438.7,Warning,50,0
M002,Hydraulic_Press,2025-01-12 01:00:00,145,66.41,2.253,88.63,15.11,1433.2,Warning,49,0
M002,Hydraulic_Press,2025-01-12 02:00:00,146,63.21,2.564,87.02,15.63,1462.0,Warning,48,0
M002,Hydraulic_Press,2025-01-12 03:00:00,147,64.0,2.451,88.79,15.52,1426.1,Warning,47,0
M002,Hydraulic_Press,2025-01-12 04:00:00,148,67.35,2.522,86.24,16.76,1395.8,Warning,46,0
M002,Hydraulic_Press,2025-01-12 05:00:00,149,67.04,2.385,83.72,17.09,1434.1,Warning,45,0
M002,Hydraulic_Press,2025-01-12 06:00:00,150,68.23,3.064,84.85,16.32,1353.5,Warning,44,0
M002,Hydraulic_Press,2025-01-12 07:00:00,151,66.6,2.781,89.01,16.39,1433.9,Warning,43,0
M002,Hydraulic_Press,2025-01-12 08:00:00,152,69.39,2.814,85.02,17.14,1404.3,Warning,42,0
M002,Hydraulic_Press,2025-01-12 09:00:00,153,68.92,2.717,86.24,17.33,1404.7,Warning,41,0
M002,Hydraulic_Press,2025-01-12 10:00:00,154,68.38,3.129,86.85,16.85,1420.0,Warning,40,0
M002,Hydraulic_Press,2025-01-12 11:00:00,155,66.88,2.939,87.52,16.73,1418.4,Warning,39,0
M002,Hydraulic_Press,2025-01-12 12:00:00,156,69.95,2.964,88.19,16.68,1403.5,Warning,38,0
M002,Hydraulic_Press,2025-01-12 13:00:00,157,70.19,3.527,86.28,18.21,1369.4,Warning,37,0
M002,Hydraulic_Press,2025-01-12 14:00:00,158,72.39,3.084,85.86,16.8,1405.1,Warning,36,0
M002,Hydraulic_Press,2025-01-12 15:00:00,159,71.41,3.113,84.55,17.06,1411.8,Warning,35,0
M002,Hydraulic_Press,2025-01-12 16:00:00,160,71.9,3.211,87.77,17.17,1403.1,Warning,34,0
M002,Hydraulic_Press,2025-01-12 17:00:00,161,69.4,3.853,85.19,17.85,1412.2,Warning,33,0
M002,Hydraulic_Press,2025-01-12 18:00:00,162,71.32,3.486,82.24,18.76,1392.5,Warning,32,0
M002,Hydraulic_Press,2025-01-12 19:00:00,163,71.37,3.682,85.26,17.96,1385.4,Warning,31,0
M002,Hydraulic_Press,2025-01-12 20:00:00,164,70.84,3.932,81.55,17.96,1388.2,Warning,30,0
M002,Hydraulic_Press,2025-01-12 21:00:00,165,75.1,3.573,83.78,18.67,1407.2,Warning,29,0
M002,Hydraulic_Press,2025-01-12 22:00:00,166,75.53,3.595,86.37,17.42,1389.6,Warning,28,0
M002,Hydraulic_Press,2025-01-12 23:00:00,167,74.87,3.697,83.09,18.22,1431.6,Warning,27,0
M002,Hydraulic_Press,2025-01-13 00:00:00,168,74.4,3.767,84.56,18.46,1410.5,Warning,26,0
M002,Hydraulic_Press,2025-01-13 01:00:00,169,77.78,4.8,82.1,18.47,1411.2,Warning,25,0
M002,Hydraulic_Press,2025-01-13 02:00:00,170,73.41,4.765,83.97,18.58,1410.9,Warning,24,0
M002,Hydraulic_Press,2025-01-13 03:00:00,171,74.68,3.641,80.96,19.14,1396.8,Warning,23,0
M002,Hydraulic_Press,2025-01-13 04:00:00,172,72.3,4.267,81.15,19.17,1394.1,Warning,22,0
M002,Hydraulic_Press,2025-01-13 05:00:00,173,75.63,4.419,81.78,18.21,1361.2,Warning,21,0
M002,Hydraulic_Press,2025-01-13 06:00:00,174,77.15,4.709,78.58,17.39,1362.5,Warning,20,0
M002,Hydraulic_Press,2025-01-13 07:00:00,175,75.19,4.37,79.9,20.79,1403.5,Warning,19,0
M002,Hydraulic_Press,2025-01-13 08:00:00,176,76.06,5.108,79.74,18.87,1384.1,Warning,18,0
M002,Hydraulic_Press,2025-01-13 09:00:00,177,77.96,4.467,81.09,19.58,1416.2,Warning,17,0
M002,Hydraulic_Press,2025-01-13 10:00:00,178,75.8,5.203,81.3,19.95,1364.7,Warning,16,0
M002,Hydraulic_Press,2025-01-13 11:00:00,179,77.17,5.583,77.27,20.98,1398.9,Warning,15,0
M002,Hydraulic_Press,2025-01-13 12:00:00,180,82.0,4.87,78.13,20.36,1356.5,Critical,14,0
M002,Hydraulic_Press,2025-01-13 13:00:00,181,78.53,5.734,79.11,19.93,1335.4,Critical,13,0
M002,Hydraulic_Press,2025-01-13 14:00:00,182,76.58,4.718,80.42,18.87,1333.6,Critical,12,0
M002,Hydraulic_Press,2025-01-13 15:00:00,183,79.65,5.506,79.3,18.17,1401.7,Critical,11,0
M002,Hydraulic_Press,2025-01-13 16:00:00,184,78.2,5.791,80.47,18.55,1323.2,Critical,10,0
M002,Hydraulic_Press,2025-01-13 17:00:00,185,77.64,4.418,75.5,20.73,1378.2,Critical,9,0
M002,Hydraulic_Press,2025-01-13 18:00:00,186,80.02,5.477,80.84,19.36,1352.8,Critical,8,0
M002,Hydraulic_Press,2025-01-13 19:00:00,187,80.47,4.869,76.82,19.5,1355.1,Critical,7,0
M002,Hydraulic_Press,2025-01-13 20:00:00,188,82.78,5.095,72.76,20.93,1386.8,Critical,6,0
